# 1:t 2:E_GW_dot 3:E_GW 4:J_GW_dot 5:J_GW
7898.4 8.7233289431e-08 0.0273103107473 2.13031816086e-06 1.11922801645
7900.8 8.72495425801e-08 0.0273105201267 2.10080191524e-06 1.11923309379
7903.2 8.61749636264e-08 0.0273107282361 2.07020359531e-06 1.119238099
7905.6 8.40844269066e-08 0.0273109325474 2.03913509966e-06 1.1192430302
7908.0 8.1197315989e-08 0.0273111308855 2.00846697251e-06 1.11924788733
7910.4 7.78412295303e-08 0.0273113217317 1.97920253964e-06 1.11925267253
7912.8 7.43869541088e-08 0.0273115044056 1.95206004929e-06 1.11925739004
7915.2 7.11787012919e-08 0.0273116790843 1.92716908527e-06 1.11926204512
7917.6 6.85072061446e-08 0.0273118467074 1.90437157991e-06 1.11926664297
7920.0 6.6605566313e-08 0.0273120088428 1.88371629819e-06 1.11927118867
7922.4 6.56073677632e-08 0.0273121674983 1.86537324735e-06 1.11927568758
7924.8 6.5499049194e-08 0.027312324826 1.84924829971e-06 1.11928014513
7927.2 6.61524391472e-08 0.0273124828078 1.83513169583e-06 1.11928456638
7929.6 6.74071037593e-08 0.0273126430792 1.82315010117e-06 1.11928895632
7932.0 6.90924299931e-08 0.0273128068787 1.81368591544e-06 1.11929332052
7934.4 7.09768312682e-08 0.0273129749618 1.80681056076e-06 1.11929766512
7936.8 7.27247898311e-08 0.0273131474037 1.80184710106e-06 1.11930199551
7939.2 7.39333646807e-08 0.0273133233935 1.79737378526e-06 1.11930631457
7941.6 7.42637637639e-08 0.0273135012301 1.79186673059e-06 1.11931062166
7944.0 7.35958305551e-08 0.0273136786616 1.78480371367e-06 1.11931491367
7946.4 7.20652910433e-08 0.0273138534549 1.77703348493e-06 1.11931918787
7948.8 6.9923966224e-08 0.027314023842 1.7695973392e-06 1.11932344383
7951.2 6.73807152623e-08 0.0273141886076 1.76237514257e-06 1.1193276822
7953.6 6.46107596835e-08 0.0273143469974 1.75431060586e-06 1.11933190222
7956.0 6.18449482018e-08 0.0273144987443 1.74454386413e-06 1.11933610084
7958.4 5.934986684e-08 0.027314644178 1.73273405958e-06 1.11934027358
7960.8 5.73506817909e-08 0.0273147842187 1.71867916641e-06 1.11934441527
7963.2 5.60224517943e-08 0.0273149202665 1.7023302285e-06 1.11934852048
7965.6 5.54941855211e-08 0.0273150540864 1.68400461417e-06 1.11935258409
7968.0 5.57834778187e-08 0.0273151876196 1.66402085754e-06 1.11935660172
7970.4 5.67459470029e-08 0.0273153226549 1.64223833835e-06 1.11936056923
7972.8 5.81428071764e-08 0.0273154605214 1.6184310214e-06 1.11936448203
7975.2 5.97449543561e-08 0.0273156019867 1.59302360449e-06 1.11936833578
7977.6 6.13292774894e-08 0.0273157472758 1.5669170306e-06 1.11937212771
7980.0 6.26000055686e-08 0.027315895991 1.54043401905e-06 1.11937585653
7982.4 6.32107499898e-08 0.0273160469639 1.5129252185e-06 1.11937952056
7984.8 6.29244972698e-08 0.0273161983262 1.48379265222e-06 1.11938311662
7987.2 6.17301612982e-08 0.0273163479118 1.45353465109e-06 1.11938664141
7989.6 5.97876712843e-08 0.0273164937332 1.42336523382e-06 1.11939009369
7992.0 5.73059922961e-08 0.0273166342456 1.39417940076e-06 1.11939347475
7994.4 5.45027622355e-08 0.0273167684161 1.36626821931e-06 1.11939678728
7996.8 5.1616197486e-08 0.0273168957588 1.3395454422e-06 1.11940003426
7999.2 4.88844237661e-08 0.0273170163596 1.31370675319e-06 1.11940321816
8001.6 4.65438608133e-08 0.0273171308735 1.2887615815e-06 1.11940634112
8004.0 4.48638641974e-08 0.0273172405628 1.26565275386e-06 1.11940940642
8006.4 4.40748045074e-08 0.0273173472892 1.24562640037e-06 1.11941241996
8008.8 4.41874411858e-08 0.0273174532039 1.22868053736e-06 1.11941538912
8011.2 4.49473456111e-08 0.0273175601656 1.21330943407e-06 1.11941831951
8013.6 4.60303195646e-08 0.0273176693388 1.1982192118e-06 1.11942121335
8016.0 4.72483495816e-08 0.0273177812732 1.1838727953e-06 1.11942407186
8018.4 4.85243140493e-08 0.0273178962004 1.17189451265e-06 1.11942689878
8020.8 4.97081645258e-08 0.0273180140794 1.16312075801e-06 1.1194297008
8023.2 5.04994660918e-08 0.0273181343285 1.15661770443e-06 1.11943248448
8025.6 5.05829902517e-08 0.0273182556275 1.15062692638e-06 1.11943525318
8028.0 4.98246052111e-08 0.0273183761166 1.14418500053e-06 1.11943800695
8030.4 4.83403994841e-08 0.0273184939146 1.13773942584e-06 1.11944074526
8032.8 4.64090972027e-08 0.027318607614 1.13247674709e-06 1.11944346952
8035.2 4.43270979859e-08 0.0273187164974 1.12922855471e-06 1.11944618356
8037.6 4.23134751737e-08 0.0273188204661 1.1277081883e-06 1.11944889189
8040.0 4.0498989275e-08 0.0273189198411 1.12648573361e-06 1.11945159692
8042.4 3.89878204683e-08 0.0273190152252 1.12399317578e-06 1.1194542975
8044.8 3.79396067207e-08 0.0273191075382 1.11986896363e-06 1.11945699013
8047.2 3.75436175067e-08 0.027319198118 1.11497805305e-06 1.11945967195
8049.6 3.78578497376e-08 0.0273192885998 1.10990186702e-06 1.1194623418
8052.0 3.87177005485e-08 0.0273193804905 1.10397955085e-06 1.11946499846
8054.4 3.98639316251e-08 0.0273194747884 1.09628209389e-06 1.11946763877
8056.8 4.11282386613e-08 0.027319571979 1.08709985668e-06 1.11947025883
8059.2 4.24396027022e-08 0.0273196722604 1.07781668245e-06 1.11947285673
8061.6 4.36685961667e-08 0.0273197755903 1.06928060196e-06 1.11947543325
8064.0 4.45349570515e-08 0.0273198814345 1.06074739689e-06 1.11947798928
8066.4 4.4727174662e-08 0.0273199885491 1.05071250668e-06 1.11948052304
8068.8 4.41190879542e-08 0.0273200951646 1.0385943805e-06 1.1194830302
8071.2 4.28390604051e-08 0.0273201995144 1.02527257397e-06 1.11948550684
8073.6 4.11356661087e-08 0.0273203002841 1.01202870999e-06 1.11948795161
8076.0 3.92187332901e-08 0.0273203967093 9.99300349141e-07 1.1194903652
8078.4 3.72325578185e-08 0.0273204884509 9.86565703634e-07 1.11949274824
8080.8 3.53332373853e-08 0.0273205755298 9.73250522129e-07 1.11949510002
8083.2 3.37413884757e-08 0.0273206584194 9.59575913817e-07 1.11949741941
8085.6 3.26993434562e-08 0.0273207381483 9.46445809797e-07 1.11949970664
8088.0 3.23607695116e-08 0.0273208162204 9.34529865254e-07 1.11950196381
8090.4 3.26999130665e-08 0.0273208942932 9.23577405074e-07 1.11950419354
8092.8 3.35269264333e-08 0.0273209737654 9.12696485198e-07 1.11950639707
8095.2 3.46118700309e-08 0.027321055532 9.01302790398e-07 1.11950857386
8097.6 3.58087486831e-08 0.0273211400367 8.89825220599e-07 1.11951072322
8100.0 3.70526829762e-08 0.0273212274704 8.79449790204e-07 1.11951284635
8102.4 3.82381168183e-08 0.0273213178194 8.71059919807e-07 1.11951494696
8104.8 3.91324333119e-08 0.0273214106641 8.64427350136e-07 1.11951702954
8107.2 3.94470058763e-08 0.0273215049594 8.5849543583e-07 1.11951909705
8109.6 3.90105907482e-08 0.0273215991085 8.52428815872e-07 1.11952115016
8112.0 3.78872887339e-08 0.027321691386 8.4647262224e-07 1.11952318884
8114.4 3.63516732449e-08 0.0273217804727 8.41984949042e-07 1.11952521499
8116.8 3.47540148221e-08 0.0273218657995 8.40568010673e-07 1.11952723405
8119.2 3.3372298456e-08 0.0273219475511 8.4289518413e-07 1.11952925421
8121.6 3.23525053042e-08 0.0273220264209 8.48362398382e-07 1.11953128372
8124.0 3.17694004315e-08 0.0273221033672 8.56047095266e-07 1.11953332901
8126.4 3.17170701778e-08 0.0273221795509 8.65871876678e-07 1.11953539531
8128.8 3.22922119151e-08 0.0273222563621 8.78434361222e-07 1.11953748848
8131.2 3.34669656065e-08 0.0273223352731 8.93618079643e-07 1.11953961494
8133.6 3.50164473741e-08 0.0273224174532 9.09830438535e-07 1.11954177908
8136.0 3.66227262422e-08 0.0273225034202 9.2503856115e-07 1.11954398093
8138.4 3.80602158274e-08 0.0273225930397 9.38416354355e-07 1.11954621707
8140.8 3.92585346047e-08 0.0273226858222 9.50668517264e-07 1.11954848397
8143.2 4.01914486684e-08 0.0273227811622 9.62820854826e-07 1.11955078016
8145.6 4.07499570923e-08 0.0273228782919 9.74848591153e-07 1.11955310536
8148.0 4.07594541741e-08 0.0273229761032 9.85447675463e-07 1.11955545772
8150.4 4.01295248564e-08 0.02732307317 9.93257323539e-07 1.11955783217
8152.8 3.89851725274e-08 0.0273231681076 9.98435942853e-07 1.1195602222
8155.2 3.76342131244e-08 0.0273232600509 1.00270765546e-06 1.11956262357
8157.6 3.63819903696e-08 0.0273233488703 1.00755218127e-06 1.11956503588
8160.0 3.53922504152e-08 0.0273234349994 1.01274117109e-06 1.11956746023
8162.4 3.47264548621e-08 0.0273235191418 1.01698311382e-06 1.1195698959
8164.8 3.44363873883e-08 0.0273236021372 1.01947608175e-06 1.11957233965
8167.2 3.45793838571e-08 0.0273236849562 1.02044515702e-06 1.11957478756
8169.6 3.52007656279e-08 0.0273237686923 1.02070492321e-06 1.11957723694
8172.0 3.63156033245e-08 0.027323854512 1.02106682186e-06 1.11957968707
8174.4 3.78572314389e-08 0.0273239435194 1.02174492278e-06 1.11958213844
8176.8 3.9637473101e-08 0.027324036513 1.02213653191e-06 1.1195845911
8179.2 4.14068270321e-08 0.0273241337662 1.02157954385e-06 1.11958704356
8181.6 4.2972080444e-08 0.0273242350209 1.02041076457e-06 1.11958949394
8184.0 4.42240424807e-08 0.0273243396562 1.0198523186e-06 1.11959194226
8186.4 4.50607104989e-08 0.0273244467979 1.0207889622e-06 1.11959439103
8188.8 4.53597011685e-08 0.0273245553024 1.02316124085e-06 1.11959684377
8191.2 4.50687349924e-08 0.0273246638166 1.02672332713e-06 1.11959930363
8193.6 4.42881877335e-08 0.0273247710449 1.03188366012e-06 1.11960177396
8196.0 4.3241572492e-08 0.0273248760806 1.03951145546e-06 1.11960425963
8198.4 4.2184978979e-08 0.0273249785924 1.05015598891e-06 1.11960676724
8200.8 4.13304357051e-08 0.0273250788109 1.06353722249e-06 1.11960930367
8203.2 4.08164338909e-08 0.0273251773872 1.07876650585e-06 1.11961187443
8205.6 4.0746851111e-08 0.0273252752631 1.09534012999e-06 1.11961448336
8208.0 4.12509728715e-08 0.0273253736605 1.11404106205e-06 1.11961713462
8210.4 4.24567272539e-08 0.0273254741097 1.13647393949e-06 1.11961983523
8212.8 4.43602482346e-08 0.0273255782901 1.16334153481e-06 1.11962259501
8215.2 4.67224326777e-08 0.0273256875893 1.19325294402e-06 1.11962542293
8217.6 4.91412359417e-08 0.0273258026257 1.22361072553e-06 1.11962832316
8220.0 5.12875571946e-08 0.0273259231403 1.25297034803e-06 1.11963129506
8222.4 5.3060672058e-08 0.0273260483582 1.28219690525e-06 1.11963433726
8224.8 5.44533275698e-08 0.027326177375 1.3126566852e-06 1.11963745109
8227.2 5.53237674192e-08 0.0273263091075 1.34367774555e-06 1.11964063869
8229.6 5.54429734827e-08 0.0273264420276 1.37293328283e-06 1.11964389862
8232.0 5.47557478029e-08 0.027326574266 1.39906745458e-06 1.11964722502
8234.4 5.34666261641e-08 0.0273267041329 1.42262905007e-06 1.11965061106
8236.8 5.18820771992e-08 0.0273268305513 1.44465310472e-06 1.1196540518
8239.2 5.02843972807e-08 0.0273269531511 1.46561298815e-06 1.11965754411
8241.6 4.89259497604e-08 0.0273270722035 1.48546309024e-06 1.11966108541
8244.0 4.80149920246e-08 0.0273271885326 1.50363907584e-06 1.11966467233
8246.4 4.7702658333e-08 0.0273273033938 1.51945905599e-06 1.11966830005
8248.8 4.81239203168e-08 0.0273274183857 1.53320337272e-06 1.11967196324
8251.2 4.93648515515e-08 0.0273275353722 1.54593198865e-06 1.1196756582
8253.6 5.13084839287e-08 0.0273276561802 1.5575160863e-06 1.11967938234
8256.0 5.35969024927e-08 0.0273277820667 1.56588140884e-06 1.11968313042
8258.4 5.58573963658e-08 0.0273279134119 1.56922413622e-06 1.11968689255
8260.8 5.79292558809e-08 0.0273280499559 1.56827490556e-06 1.11969065754
8263.2 5.97963436234e-08 0.0273281912266 1.56538438572e-06 1.11969441794
8265.6 6.13565047457e-08 0.02732833661 1.56184599461e-06 1.11969817061
8268.0 6.23575579299e-08 0.0273284850669 1.55700101511e-06 1.11970191323
8270.4 6.25564080391e-08 0.0273286349636 1.5496277461e-06 1.11970564118
8272.8 6.18892390303e-08 0.0273287842984 1.53941276404e-06 1.11970934803
8275.2 6.05089500547e-08 0.0273289311762 1.52727481752e-06 1.11971302806
8277.6 5.87184361722e-08 0.0273290742491 1.51491460689e-06 1.11971667868
8280.0 5.68636581014e-08 0.0273292129476 1.50401842881e-06 1.1197203014
8282.4 5.52402696358e-08 0.0273293474723 1.49554107086e-06 1.11972390087
8284.8 5.40671959163e-08 0.0273294786413 1.4897769862e-06 1.11972748326
8287.2 5.35179561748e-08 0.0273296077435 1.48714923639e-06 1.11973105557
8289.6 5.37284129716e-08 0.0273297364391 1.48855109634e-06 1.11973462641
8292.0 5.47419193196e-08 0.0273298666035 1.49463517009e-06 1.11973820623
8294.4 5.64543417446e-08 0.027330000039 1.50496147963e-06 1.11974180575
8296.8 5.86271797082e-08 0.0273301381368 1.51810093366e-06 1.11974543342
8299.2 6.09692268069e-08 0.0273302816525 1.53260371205e-06 1.11974909427
8301.6 6.32380508309e-08 0.0273304307013 1.54793306852e-06 1.11975279091
8304.0 6.52900712342e-08 0.027330584935 1.56463313734e-06 1.11975652599
8306.4 6.70313821584e-08 0.0273307437207 1.58351134008e-06 1.11976030376
8308.8 6.83124551455e-08 0.0273309061334 1.60434487478e-06 1.11976412919
8311.2 6.89012681661e-08 0.0273310707898 1.62543004435e-06 1.11976800492
8313.6 6.86155094037e-08 0.02733123581 1.6448201271e-06 1.11977192922
8316.0 6.74924592035e-08 0.0273313991395 1.66202618187e-06 1.11977589744
8318.4 6.58048993538e-08 0.0273315590963 1.67812806962e-06 1.11977990562
8320.8 6.39217491644e-08 0.0273317147683 1.69436867611e-06 1.11978395262
8323.2 6.2174434602e-08 0.0273318660837 1.71121376483e-06 1.11978803932
8325.6 6.08165178457e-08 0.0273320136729 1.7287557452e-06 1.11979216728
8328.0 6.00323305557e-08 0.0273321586915 1.74743585025e-06 1.11979633871
8330.4 5.99434670459e-08 0.0273323026625 1.76807467244e-06 1.11980055732
8332.8 6.06117470681e-08 0.0273324473287 1.79135332637e-06 1.11980482864
8335.2 6.20336207391e-08 0.0273325945032 1.81731784631e-06 1.11980915904
8337.6 6.40962424178e-08 0.027332745859 1.84507220939e-06 1.11981355391
8340.0 6.65339605825e-08 0.0273329026152 1.87285139094e-06 1.11981801542
8342.4 6.90060592921e-08 0.0273330652633 1.89912593911e-06 1.11982254179
8344.8 7.12814876053e-08 0.0273332336083 1.9242917974e-06 1.11982712989
8347.2 7.33028244365e-08 0.0273334071095 1.95060320902e-06 1.11983177977
8349.6 7.50201203317e-08 0.027333585097 1.97954328668e-06 1.11983649594
8352.0 7.62355616966e-08 0.0273337666038 2.0097557732e-06 1.1198412831
8354.4 7.67001314312e-08 0.0273339501267 2.03823604519e-06 1.11984614069
8356.8 7.63203397799e-08 0.0273341337512 2.06277847538e-06 1.11985106191
8359.2 7.52095258741e-08 0.0273343155871 2.08253860644e-06 1.11985603629
8361.6 7.36023994154e-08 0.0273344941614 2.09718430035e-06 1.11986105196
8364.0 7.17861760265e-08 0.0273346686277 2.10651577517e-06 1.1198660964
8366.4 7.00505501698e-08 0.0273348388318 2.11038045595e-06 1.11987115667
8368.8 6.86390913529e-08 0.0273350052593 2.1085287958e-06 1.11987621936
8371.2 6.77786778494e-08 0.0273351689607 2.1012860449e-06 1.11988127114
8373.6 6.77313116238e-08 0.0273353315726 2.09035690441e-06 1.11988630111
8376.0 6.86866524988e-08 0.0273354952742 2.07768830589e-06 1.11989130277
8378.4 7.05570878066e-08 0.0273356623667 2.06323462438e-06 1.11989627188
8380.8 7.29720739926e-08 0.0273358346017 2.04497946775e-06 1.11990120173
8383.2 7.55340301211e-08 0.027336012809 2.02165633919e-06 1.1199060817
8385.6 7.80327157228e-08 0.0273361970891 1.99474682522e-06 1.11991090138
8388.0 8.03846870014e-08 0.02733638719 1.96740348883e-06 1.11991565596
8390.4 8.24359330942e-08 0.0273365825747 1.94193274776e-06 1.11992034716
8392.8 8.3902790003e-08 0.0273367821812 1.91877606481e-06 1.11992498001
8395.2 8.45025586658e-08 0.0273369842676 1.89753393979e-06 1.11992955959
8397.6 8.41046669111e-08 0.0273371865963 1.87831156422e-06 1.1199340906
8400.0 8.27854545243e-08 0.0273373868644 1.86215419674e-06 1.11993857916
8402.4 8.07989312825e-08 0.0273375831657 1.85077151954e-06 1.11994303467
8404.8 7.8492099132e-08 0.0273377743149 1.84595086794e-06 1.11994747074
8407.2 7.62021862132e-08 0.0273379599481 1.84885660365e-06 1.11995190451
8409.6 7.42046876025e-08 0.0273381404363 1.85979612727e-06 1.11995635489
8412.0 7.27517737192e-08 0.0273383167841 1.87894108545e-06 1.11996084137
8414.4 7.21353439819e-08 0.0273384906486 1.90726378847e-06 1.11996538482
8416.8 7.26286406641e-08 0.0273386643654 1.94616052392e-06 1.11997000893
8419.2 7.42845030271e-08 0.0273388406612 1.99558064439e-06 1.11997473902
8421.6 7.68053179675e-08 0.027339021969 2.05284914553e-06 1.11997959713
8424.0 7.97014076773e-08 0.027339209777 2.11429533963e-06 1.11998459771
8426.4 8.26174186983e-08 0.0273394045596 2.17826724502e-06 1.11998974878
8428.8 8.54544396878e-08 0.0273396062458 2.24576053029e-06 1.11999505762
8431.2 8.81713937083e-08 0.0273398145968 2.31780963712e-06 1.1200005339
8433.6 9.05589440012e-08 0.0273400290732 2.39294368932e-06 1.1200061868
8436.0 9.22568238228e-08 0.0273402484522 2.46740895448e-06 1.12001201923
8438.4 9.29559725616e-08 0.0273404707075 2.53727537936e-06 1.12001802485
8440.8 9.25830786403e-08 0.0273406933544 2.60021395646e-06 1.12002418984
8443.2 9.13469490422e-08 0.0273409140704 2.65580727187e-06 1.12003049706
8445.6 8.96260203003e-08 0.027341131238 2.70444472611e-06 1.12003692936
8448.0 8.77925233499e-08 0.0273413441402 2.74589614298e-06 1.12004346977
8450.4 8.61224012281e-08 0.0273415528381 2.77892848346e-06 1.12005009956
8452.8 8.48144255705e-08 0.0273417579623 2.8020290006e-06 1.12005679671
8455.2 8.40380107142e-08 0.0273419605853 2.81430567121e-06 1.12006353631
8457.6 8.3970064113e-08 0.027342162195 2.81612519587e-06 1.12007029283
8460.0 8.47896717008e-08 0.0273423647066 2.80920702214e-06 1.12007704323
8462.4 8.65679927961e-08 0.0273425703358 2.79548499876e-06 1.12008376886
8464.8 8.91093433813e-08 0.0273427811486 2.77530121499e-06 1.1200904538
8467.2 9.19704034213e-08 0.0273429984443 2.7473405735e-06 1.12009708097
8469.6 9.47297079964e-08 0.0273432224845 2.71110307271e-06 1.1201036311
8472.0 9.72101452668e-08 0.0273434528123 2.66889875677e-06 1.12011008711
8474.4 9.93768347526e-08 0.0273436887167 2.62446618211e-06 1.12011643914
8476.8 1.01071054099e-07 0.0273439292541 2.57983895696e-06 1.12012268431
8479.2 1.01949552681e-07 0.0273441728789 2.53436514196e-06 1.12012882136
8481.6 1.01704772237e-07 0.027344417264 2.48675609685e-06 1.1201348467
8484.0 1.00299879484e-07 0.0273446596696 2.43742633937e-06 1.12014075572
8486.4 9.79904187714e-08 0.027344897618 2.38871139166e-06 1.12014654709
8488.8 9.51740326255e-08 0.0273451294153 2.34337927918e-06 1.12015222559
8491.2 9.22476852274e-08 0.0273453543214 2.30338317718e-06 1.12015780171
8493.6 8.95484072032e-08 0.0273455724767 2.2696957483e-06 1.1201632894
8496.0 8.73273377824e-08 0.0273457847276 2.24262122786e-06 1.12016870418
8498.4 8.57547677601e-08 0.0273459924261 2.22228795266e-06 1.12017406208
8500.8 8.49847629197e-08 0.0273461973136 2.20939159841e-06 1.12017938009
8503.2 8.51735996438e-08 0.0273464015036 2.20523317201e-06 1.12018467764
8505.6 8.63507190466e-08 0.0273466073328 2.21039491243e-06 1.12018997639
8508.0 8.82988094699e-08 0.0273468169122 2.22377346207e-06 1.1201952974
8510.4 9.06555631659e-08 0.0273470316575 2.24375232601e-06 1.12020065843
8512.8 9.3132120415e-08 0.0273472522027 2.27009333013e-06 1.12020607504
8515.2 9.55799741647e-08 0.0273474786572 2.30397586533e-06 1.12021156393
8517.6 9.7881199778e-08 0.0273477108106 2.34639102346e-06 1.12021714437
8520.0 9.9851081897e-08 0.0273479480893 2.39699211678e-06 1.12022283643
8522.4 1.0124791108e-07 0.0273481894081 2.4541800813e-06 1.12022865783
8524.8 1.01854711815e-07 0.0273484331313 2.51588787775e-06 1.12023462191
8527.2 1.01605199503e-07 0.0273486772832 2.58071997027e-06 1.12024073784
8529.6 1.00673221585e-07 0.0273489200173 2.64865074047e-06 1.12024701309
8532.0 9.94070920916e-08 0.0273491601137 2.72019208236e-06 1.1202534557
8534.4 9.81468178967e-08 0.0273493971783 2.79464503559e-06 1.1202600735
8536.8 9.71114493979e-08 0.0273496314883 2.86965079976e-06 1.12026687066
8539.2 9.64588589441e-08 0.0273498637726 2.94280327876e-06 1.1202738456
8541.6 9.63941602052e-08 0.0273500951963 3.01261606061e-06 1.12028099211
8544.0 9.72295811987e-08 0.0273503275448 3.08016132389e-06 1.12028830344
8546.4 9.9136472369e-08 0.027350563184 3.14572903651e-06 1.12029577451
